Price,Close,High,Low,Open,Volume
Ticker,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS
Date,,,,,
2010-03-29,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,105695
2010-03-30,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,67773
2010-03-31,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,65903
2010-04-01,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,41861
2010-04-05,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,87393
2010-04-06,589.8016357421875,589.8075395183265,589.8016357421875,589.8016357421875,71623
2010-04-07,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,48498
2010-04-08,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,144036
2010-04-09,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,78107
2010-04-12,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,34412
2010-04-13,589.8016357421875,589.8075395183265,589.8016357421875,589.8016357421875,217403
2010-04-15,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,100705
2010-04-16,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,91044
2010-04-19,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,198163
2010-04-20,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,72402
2010-04-21,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,63361
2010-04-22,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,63951
2010-04-23,589.8016357421875,589.8075395183265,589.7957319660485,589.8075395183265,63217
2010-04-26,589.7955322265625,589.8073397748418,589.7955322265625,589.8014360007021,87768
2010-04-27,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,56990
2010-04-28,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,89896
2010-04-29,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,127682
2010-04-30,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,81911
2010-05-03,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,54250
2010-05-04,589.7955322265625,589.8073397748418,589.7955322265625,589.8014360007021,71494
2010-05-05,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,84975
2010-05-06,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,100484
2010-05-07,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,137221
2010-05-10,589.7955322265625,589.8073397748418,589.7955322265625,589.8014360007021,102070
2010-05-11,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,55011
2010-05-12,589.8016357421875,589.8075395183265,589.7957319660485,589.8075395183265,64541
2010-05-13,589.8016357421875,589.8075395183265,589.7957319660485,589.8016357421875,132925
2010-05-14,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,97086
2010-05-17,589.7955322265625,589.8073397748418,589.7955322265625,589.8014360007021,138195
2010-05-18,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,176576
2010-05-19,589.8016357421875,589.8075395183265,589.2118341064453,589.2118341064453,153985
2010-05-20,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,311157
2010-05-21,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,160799
2010-05-24,589.8016357421875,589.8075395183265,589.7957319660485,589.7957319660485,86722
2010-05-25,589.7955322265625,589.8073397748418,589.7955322265625,589.7955322265625,103945
